Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Public Method,org.junit.platform.reporting.legacy.xml.IncrementingClock.getZone,1,,,,,,,1,3
Public Method,org.junit.platform.reporting.legacy.xml.IncrementingClock.instant,1,,,,,,,1,3
Public Method,org.junit.platform.reporting.legacy.xml.IncrementingClock.withZone,1,,,,,,,1,3
Public Class,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener,16,1,1,73,0,18,13,,71
Public Constructor,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.LegacyXmlReportGeneratingListener,1,,,,,,,1,3
Constructor,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.LegacyXmlReportGeneratingListener,1,,,,,,,1,3
Private Constructor,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.LegacyXmlReportGeneratingListener,1,,,,,,,1,5
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.executionFinished,1,,,,,,,1,4
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.executionSkipped,1,,,,,,,1,4
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.executionStarted,1,,,,,,,1,3
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.isRoot,1,,,,,,,1,3
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.printException,1,,,,,,,1,4
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.reportingEntryPublished,1,,,,,,,1,3
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.testPlanExecutionFinished,1,,,,,,,1,3
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.testPlanExecutionStarted,2,,,,,,,1,9
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.writeXmlReportInCaseOfRoot,2,,,,,,,1,6
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.writeXmlReportSafely,2,,,,,,,1,9
Class,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests,31,1,1,0,0,44,17,,277
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.executeTests,1,,,,,,,1,3
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.executeTests,1,,,,,,,1,9
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.measuresTimesInSeconds,3,,,,,,,1,14
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.measuresTimesInSeconds.(lambda_expr_1),1,,,,,,,1,2
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.measuresTimesInSeconds.(lambda_expr_2),1,,,,,,,1,2
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.printsExceptionWhenReportCouldNotBeWritten,1,,,,,,,1,11
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.printsExceptionWhenReportsDirCannotBeCreated,1,,,,,,,1,10
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.readValidXmlFile,2,,,,,,,1,6
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.readValidXmlFile.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.testWithImmeasurableTimeIsOutputCorrectly,2,,,,,,,1,11
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.testWithImmeasurableTimeIsOutputCorrectly.(lambda_expr_1),1,,,,,,,1,2
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForFailingContainer,3,,,,,,,1,17
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForFailingContainer.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForFailingContainer.(lambda_expr_2),1,,,,,,,1,1
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleAbortedTest,2,,,,,,,1,19
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleAbortedTest.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleErroneousTest,2,,,,,,,1,20
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleErroneousTest.(lambda_expr_1),1,,,,,,,1,3
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleFailingTest,2,,,,,,,1,18
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleFailingTest.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleSkippedTest,2,,,,,,,1,18
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleSkippedTest.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleSucceedingTest,2,,,,,,,1,24
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSingleSucceedingTest.(lambda_expr_1),1,,,,,,,1,2
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSkippedContainer,2,,,,,,,1,16
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForSkippedContainer.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesHostNameAndTimestamp,2,,,,,,,1,16
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesHostNameAndTimestamp.(lambda_expr_1),1,,,,,,,1,2
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesReportEntriesToSystemOutElement,1,,,,,,,1,33
Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesSystemProperties,2,,,,,,,1,16
Lambda Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesSystemProperties.(lambda_expr_1),1,,,,,,,1,2
Class,org.junit.platform.reporting.legacy.xml.XmlReportAssertions,2,1,1,0,0,8,1,,28
Private Enum Type,org.junit.platform.reporting.legacy.xml.XmlReportAssertions.CachedSchema,5,1,1,,0,9,4,,17
Constructor,org.junit.platform.reporting.legacy.xml.XmlReportAssertions.CachedSchema.CachedSchema,2,,,,,,,1,10
Method,org.junit.platform.reporting.legacy.xml.XmlReportAssertions.CachedSchema.newValidator,1,,,,,,,1,3
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportAssertions.CachedSchema.valueOf,1,,,,,,,1,0
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportAssertions.CachedSchema.values,1,,,,,,,1,0
Static Method,org.junit.platform.reporting.legacy.xml.XmlReportAssertions.assertValidAccordingToJenkinsSchema,2,,,,,,,1,9
Class,org.junit.platform.reporting.legacy.xml.XmlReportData,24,1,1,80,0,16,14,,88
Constructor,org.junit.platform.reporting.legacy.xml.XmlReportData.XmlReportData,1,,,,,,,1,4
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.addReportEntry,2,,,,,,,1,4
Lambda Method,org.junit.platform.reporting.legacy.xml.XmlReportData.addReportEntry.(lambda_expr_1),1,,,,,,,1,1
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportData.findAncestor,3,,,,,,,3,11
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportData.findSkippedAncestor,1,,,,,,,1,3
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.getClock,1,,,,,,,1,3
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.getDurationInSeconds,1,,,,,,,1,5
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.getReportEntries,1,,,,,,,1,3
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.getResult,4,,,,,,,4,14
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.getSkipReason,3,,,,,,,1,9
Lambda Method,org.junit.platform.reporting.legacy.xml.XmlReportData.getSkipReason.(lambda_expr_1),2,,,,,,,1,7
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.getTestPlan,1,,,,,,,1,3
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.markFinished,2,,,,,,,1,10
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.markSkipped,2,,,,,,,1,3
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.markStarted,1,,,,,,,1,3
Method,org.junit.platform.reporting.legacy.xml.XmlReportData.wasSkipped,1,,,,,,,1,3
Class,org.junit.platform.reporting.legacy.xml.XmlReportDataTests,3,1,1,0,0,11,3,,32
Method,org.junit.platform.reporting.legacy.xml.XmlReportDataTests.resultOfTestIdentifierWithoutAnyReportedEventsIsEmpty,1,,,,,,,1,8
Method,org.junit.platform.reporting.legacy.xml.XmlReportDataTests.resultOfTestIdentifierWithoutReportedEventsIsEmptyWhenAncestorWasSuccessful,1,,,,,,,1,9
Method,org.junit.platform.reporting.legacy.xml.XmlReportDataTests.resultOfTestIdentifierWithoutReportedEventsIsFailureOfAncestor,1,,,,,,,1,10
Class,org.junit.platform.reporting.legacy.xml.XmlReportWriter,41,1,1,69,0,31,26,,251
Private Static Class,org.junit.platform.reporting.legacy.xml.XmlReportWriter.TestCounts,10,1,1,66,0,6,6,,41
Constructor,org.junit.platform.reporting.legacy.xml.XmlReportWriter.TestCounts.TestCounts,1,,,,,,,1,3
Static Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.TestCounts.from,5,,,,,,,1,20
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.TestCounts.getErrors,1,,,,,,,1,3
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.TestCounts.getFailures,1,,,,,,,1,3
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.TestCounts.getSkipped,1,,,,,,,1,3
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.TestCounts.getTotal,1,,,,,,,1,3
Constructor,org.junit.platform.reporting.legacy.xml.XmlReportWriter.XmlReportWriter,1,,,,,,,1,3
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.buildReportEntryDescription,2,,,,,,,1,6
Lambda Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.buildReportEntryDescription.(lambda_expr_1),1,,,,,,,1,1
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.collectReportEntries,4,,,,,,,1,21
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.formatNonStandardAttributesAsString,1,,,,,,,1,4
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getClassName,1,,,,,,,1,3
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getCurrentDateTime,1,,,,,,,1,3
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getHostname,2,,,,,,,1,8
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getName,1,,,,,,,1,3
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getTime,1,,,,,,,1,3
Private Static Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.isFailure,1,,,,,,,1,4
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.newLine,1,,,,,,,1,3
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.removeIfPresentAndAddAsSeparateElement,2,,,,,,,1,7
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeCDataSafely,1,,,,,,,1,3
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeErrorOrFailureElement,3,,,,,,,1,13
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeFailureAttributesAndContent,2,,,,,,,1,8
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeOutputElement,1,,,,,,,1,7
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeOutputElements,2,,,,,,,1,6
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeSkippedElement,2,,,,,,,1,11
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeSkippedOrErrorOrFailureElement,3,,,,,,,1,12
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeSuiteAttributes,1,,,,,,,1,8
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeSystemProperties,2,,,,,,,1,13
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeTestCounts,1,,,,,,,1,7
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeTestcase,1,,,,,,,1,17
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeTestsuite,2,,,,,,,1,14
Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeXmlReport,1,,,,,,,1,7
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeXmlReport,1,,,,,,,1,11
Class,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests,8,1,1,12,0,21,8,,147
Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.omitsMessageAttributeForFailedTestWithThrowableWithoutMessage,1,,,,,,,1,14
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writeXmlReport,1,,,,,,,1,5
Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesCapturedOutput,1,,,,,,,1,35
Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesEmptyErrorElementForFailedTestWithoutCause,1,,,,,,,1,25
Anonymous Class,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesEmptyErrorElementForFailedTestWithoutCause.(Anon_1),1,1,3,0,0,2,1,,5
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesEmptyErrorElementForFailedTestWithoutCause.(Anon_1).getLegacyReportingName,1,,,,,,,1,3
Anonymous Class,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesEmptyErrorElementForFailedTestWithoutCause.(Anon_2),1,1,3,0,0,2,1,,5
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesEmptyErrorElementForFailedTestWithoutCause.(Anon_2).getLegacyReportingName,1,,,,,,,1,3
Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesEmptySkippedElementForSkippedTestWithoutReason,1,,,,,,,1,14
Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesReportEntry,1,,,,,,,1,17
Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesTestsuiteElementsWithoutTestcaseElementsWithoutAnyTests,1,,,,,,,1,11
Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesValidXmlEvenIfExceptionMessageContainsCData,1,,,,,,,1,16
Package,org.junit.platform.runner,158,1,,,,,103,,1052
Public Class,org.junit.platform.runner.JUnitPlatform,44,1,2,88,0,36,31,,167
Constructor,org.junit.platform.runner.JUnitPlatform.JUnitPlatform,1,,,,,,,1,5
Public Constructor,org.junit.platform.runner.JUnitPlatform.JUnitPlatform,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.addExcludeClassNamePatternFilter,2,,,,,,,1,6
Private Method,org.junit.platform.runner.JUnitPlatform.addExcludePackagesFilter,2,,,,,,,1,6
Private Method,org.junit.platform.runner.JUnitPlatform.addExcludedEnginesFilter,2,,,,,,,1,6
Private Method,org.junit.platform.runner.JUnitPlatform.addExcludedTagsFilter,2,,,,,,,1,6
Private Method,org.junit.platform.runner.JUnitPlatform.addFiltersFromAnnotations,1,,,,,,,1,10
Private Method,org.junit.platform.runner.JUnitPlatform.addIncludeClassNamePatternFilter,2,,,,,,,1,6
Private Method,org.junit.platform.runner.JUnitPlatform.addIncludePackagesFilter,2,,,,,,,1,6
Private Method,org.junit.platform.runner.JUnitPlatform.addIncludedEnginesFilter,2,,,,,,,1,6
Private Method,org.junit.platform.runner.JUnitPlatform.addIncludedTagsFilter,2,,,,,,,1,6
Private Method,org.junit.platform.runner.JUnitPlatform.createDiscoveryRequest,2,,,,,,,1,10
Private Method,org.junit.platform.runner.JUnitPlatform.createDiscoveryRequestForUniqueIds,1,,,,,,,1,7
Public Method,org.junit.platform.runner.JUnitPlatform.filter,2,,,,,,,1,7
Private Method,org.junit.platform.runner.JUnitPlatform.generateTestTree,1,,,,,,,1,4
Public Method,org.junit.platform.runner.JUnitPlatform.getDescription,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.getExcludeClassNamePatterns,1,,,,,,,1,4
Private Method,org.junit.platform.runner.JUnitPlatform.getExcludedEngineIds,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.getExcludedPackages,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.getExcludedTags,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.getIncludeClassNamePatterns,2,,,,,,,1,8
Private Method,org.junit.platform.runner.JUnitPlatform.getIncludedEngineIds,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.getIncludedPackages,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.getIncludedTags,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.getSelectedClasses,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.getSelectedPackageNames,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatform.getSelectorsFromAnnotations,1,,,,,,,1,6
Private Generic Method,org.junit.platform.runner.JUnitPlatform.getValueFromAnnotation,2,,,,,,,1,5
TypeVariable,org.junit.platform.runner.JUnitPlatform.getValueFromAnnotation.A,0,0,2,0,0,0,0,,0
TypeVariable,org.junit.platform.runner.JUnitPlatform.getValueFromAnnotation.V,0,0,1,0,0,0,0,,0
Public Method,org.junit.platform.runner.JUnitPlatform.run,1,,,,,,,1,3
Private Generic Method,org.junit.platform.runner.JUnitPlatform.transform,1,,,,,,,1,3
TypeVariable,org.junit.platform.runner.JUnitPlatform.transform.T,0,0,1,0,0,0,0,,0
Private Method,org.junit.platform.runner.JUnitPlatform.trimmed,2,,,,,,,1,6
Class,org.junit.platform.runner.JUnitPlatformRunnerListener,14,1,1,55,0,10,9,,57
Constructor,org.junit.platform.runner.JUnitPlatformRunnerListener.JUnitPlatformRunnerListener,1,,,,,,,1,4
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.dynamicTestRegistered,1,,,,,,,1,4
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.executionFinished,4,,,,,,,1,13
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.executionSkipped,2,,,,,,,1,8
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.executionStarted,2,,,,,,,1,6
Private Method,org.junit.platform.runner.JUnitPlatformRunnerListener.findJUnit4Description,1,,,,,,,1,3
Private Method,org.junit.platform.runner.JUnitPlatformRunnerListener.fireTestIgnored,1,,,,,,,1,4
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.reportingEntryPublished,1,,,,,,,1,3
